Symbol,20191108,20191111,20191112,20191113,20191114,20191115,20191118,20191119,20191120,20191121,20191122
LITE_122019C71,U,U,U,U,U,U,0:68.91:968045:0.0:0,0:69.25:826590:2.05:6,6:68.17:670669:2.05:0,6:67.15:1165003:2.05:0,[6:68.19:858666:2.05:0
LITE_122019C71.5,U,U,U,U,U,U,0:68.91:968045:0.0:0,0:69.25:826590:0.0:0,0:68.17:670669:0.0:0,0:67.15:1165003:0.0:0,[0:68.19:858666:0.0:0
LITE_122019C72,U,U,U,U,U,U,0:68.91:968045:1.45:3,3:69.25:826590:1.45:0,3:68.17:670669:1.55:3,3:67.15:1165003:1.55:0,[3:68.19:858666:1.55:0
LITE_122019C73,U,U,U,U,U,U,0:68.91:968045:1.23:1,1:69.25:826590:1.23:0,1:68.17:670669:1.23:0,1:67.15:1165003:1.23:0,[1:68.19:858666:1.23:0
LITE_122019C73.5,U,U,U,U,U,U,0:68.91:968045:0.0:0,0:69.25:826590:0.0:0,U:68.17:670669:U:U,5:67.15:1165003:1.0:0,5:68.19:858666:1.0:0
LITE_122019C74,U,U,U,U,U,U,U,197:69.25:826590:0.95:0,197:68.17:670669:0.95:0,197:67.15:1165003:0.95:0,197:68.19:858666:0.95:0
LITE_112919C74,U,U,U,U,U,U,U,0:69.25:826590:0.0:0,0:68.17:670669:0.0:0,0:67.15:1165003:0.0:0,0:68.19:858666:0.0:0
LITE_121319C74,U,U,U,U,U,U,U,0:69.25:826590:0.0:0,0:68.17:670669:0.0:0,0:67.15:1165003:0.0:0,0:68.19:858666:0.0:0
LITE_112219C74,U,U,U,U,U,U,U,0:69.25:826590:0.0:0,0:68.17:670669:0.0:0,0:67.15:1165003:0.0:0,0:68.19:858666:0.0:0
LITE_120619C74,U,U,U,U,U,U,U,0:69.25:826590:0.0:0,0:68.17:670669:0.0:0,0:67.15:1165003:0.0:0,0:68.19:858666:0.0:0
LITE_122019C63.5,U,U,U,U,U,U,U,U,0:68.17:670669:0.0:0,0:67.15:1165003:0.0:0,[0:68.19:858666:0.0:0
LITE_010320C66,U,U,U,U,U,U,U,U,U,0:67.15:1165003:0.0:0,[0:68.19:858666:0.0:0
LITE_010320C70,U,U,U,U,U,U,U,U,U,0:67.15:1165003:0.0:0,[0:68.19:858666:0.0:0
LITE_010320C64.5,U,U,U,U,U,U,U,U,U,0:67.15:1165003:0.0:0,[0:68.19:858666:0.0:0
LITE_011720C42.5,U,U,U,U,U,U,U,U,U,47:67.15:1165003:9.85:0,47:68.19:858666:9.85:0
LITE_010320C65,U,U,U,U,U,U,U,U,U,0:67.15:1165003:0.0:0,[0:68.19:858666:0.0:0
LITE_010320C70.5,U,U,U,U,U,U,U,U,U,0:67.15:1165003:0.0:0,[0:68.19:858666:0.0:0
LITE_010320C65.5,U,U,U,U,U,U,U,U,U,0:67.15:1165003:0.0:0,[0:68.19:858666:0.0:0
LITE_010320C71,U,U,U,U,U,U,U,U,U,0:67.15:1165003:0.0:0,[0:68.19:858666:0.0:0
LITE_010320C68,U,U,U,U,U,U,U,U,U,0:67.15:1165003:0.0:0,[0:68.19:858666:0.0:0
LITE_010320C63.5,U,U,U,U,U,U,U,U,U,0:67.15:1165003:0.0:0,[0:68.19:858666:0.0:0
LITE_010320C71.5,U,U,U,U,U,U,U,U,U,0:67.15:1165003:0.0:0,[0:68.19:858666:0.0:0
LITE_010320C69.5,U,U,U,U,U,U,U,U,U,0:67.15:1165003:0.0:0,[0:68.19:858666:0.0:0
LITE_010320C72,U,U,U,U,U,U,U,U,U,0:67.15:1165003:0.0:0,[0:68.19:858666:0.0:0
LITE_010320C64,U,U,U,U,U,U,U,U,U,0:67.15:1165003:0.0:0,[0:68.19:858666:0.0:0
LITE_010320C69,U,U,U,U,U,U,U,U,U,0:67.15:1165003:0.0:0,[0:68.19:858666:0.0:0
LITE_010320C66.5,U,U,U,U,U,U,U,U,U,0:67.15:1165003:0.0:0,[0:68.19:858666:0.0:0
LITE_010320C67,U,U,U,U,U,U,U,U,U,0:67.15:1165003:0.0:0,[0:68.19:858666:0.0:0
LITE_122019C63,U,U,U,U,U,U,U,U,U,0:67.15:1165003:5.85:30,30:68.19:858666:5.85:0
LITE_010320C62.5,U,U,U,U,U,U,U,U,U,0:67.15:1165003:0.0:0,0:68.19:858666:0.0:0
LITE_010320C68.5,U,U,U,U,U,U,U,U,U,0:67.15:1165003:0.0:0,[0:68.19:858666:0.0:0
LITE_010320C67.5,U,U,U,U,U,U,U,U,U,0:67.15:1165003:0.0:0,[0:68.19:858666:0.0:0
LITE_010320C63,U,U,U,U,U,U,U,U,U,0:67.15:1165003:0.0:0,0:68.19:858666:0.0:0
LITE_010320C72.5,U,U,U,U,U,U,U,U,U,U,0:68.19:858666:0.0:0
LITE_010320C73,U,U,U,U,U,U,U,U,U,U,0:68.19:858666:0.0:0
