Symbol,20191108,20191111,20191112,20191113,20191114,20191115,20191118,20191119,20191120,20191121,20191122
LYFT_122019C41,U,U,U,U,U,U,0:44.86:9068778:4.35:10,10:44.15:3751946:4.3:1,10:43.805:5976349:3.4:7,15:46.76:10832019:4.57:7,16:46.46:6353382:4.57:0
LYFT_122019C41.5,U,U,U,U,U,U,0:44.86:9068778:0.0:0,0:44.15:3751946:0.0:0,0:43.805:5976349:0.0:0,0:46.76:10832019:0.0:0,[0:46.46:6353382:0.0:0
LYFT_122019C42,U,U,U,U,U,U,0:44.86:9068778:0.0:0,0:44.15:3751946:4.09:6,6:43.805:5976349:2.98:4,8:46.76:10832019:3.75:1,[7:46.46:6353382:3.75:0
LYFT_122019C43,U,U,U,U,U,U,0:44.86:9068778:3.33:2,2:44.15:3751946:3.0:3,5:43.805:5976349:2.7:74,74:46.76:10832019:4.35:35,[68:46.46:6353382:4.5:119
LYFT_122019C43.5,U,U,U,U,U,U,0:44.86:9068778:2.5:60,60:44.15:3751946:2.5:0,60:43.805:5976349:2.27:86,120:46.76:10832019:4.2:1,[121:46.46:6353382:4.25:25
LYFT_122019C44,U,U,U,U,U,U,0:44.86:9068778:2.85:192,192:44.15:3751946:2.25:73,254:43.805:5976349:2.21:690,698:46.76:10832019:4.03:150,[649:46.46:6353382:3.87:154
LYFT_122019C44.5,U,U,U,U,U,U,0:44.86:9068778:2.47:72,68:44.15:3751946:2.04:98,162:43.805:5976349:1.8:5,164:46.76:10832019:3.49:5,[164:46.46:6353382:3.46:3
LYFT_122019C45.5,U,U,U,U,U,U,0:44.86:9068778:1.95:60,45:44.15:3751946:1.51:9,47:43.805:5976349:1.54:21,57:46.76:10832019:2.88:15,[58:46.46:6353382:2.9:20
LYFT_122019C46,U,U,U,U,U,U,0:44.86:9068778:1.76:92,85:44.15:3751946:1.39:28,85:43.805:5976349:1.36:503,575:46.76:10832019:2.88:245,[623:46.46:6353382:2.62:125
LYFT_122019C46.5,U,U,U,U,U,U,0:44.86:9068778:1.69:42,42:44.15:3751946:1.27:6,39:43.805:5976349:1.17:9,42:46.76:10832019:2.55:76,[101:46.46:6353382:2.34:558
LYFT_122019C47,U,U,U,U,U,U,0:44.86:9068778:1.42:64,57:44.15:3751946:1.07:42,79:43.805:5976349:1.05:80,141:46.76:10832019:2.32:148,[181:46.46:6353382:2.2:63
LYFT_122019C48,U,U,U,U,U,U,0:44.86:9068778:1.2:27,25:44.15:3751946:0.81:1,25:43.805:5976349:0.76:12,33:46.76:10832019:1.85:27,[49:46.46:6353382:1.73:23
LYFT_122019C48.5,U,U,U,U,U,U,0:44.86:9068778:1.04:12,12:44.15:3751946:0.72:3,13:43.805:5976349:0.44:9,22:46.76:10832019:1.67:46,[42:46.46:6353382:1.52:36
LYFT_122019C49,U,U,U,U,U,U,0:44.86:9068778:0.81:600,589:44.15:3751946:0.65:20,595:43.805:5976349:0.36:29,592:46.76:10832019:1.49:352,[930:46.46:6353382:1.35:26
LYFT_122019C49.5,U,U,U,U,U,U,0:44.86:9068778:0.67:4,4:44.15:3751946:0.5:3,7:43.805:5976349:0.5:0,7:46.76:10832019:1.34:4,[11:46.46:6353382:1.17:2
LYFT_122719C48.5,U,U,U,U,U,U,100:44.86:9068778:0.7:0,100:44.15:3751946:0.7:0,100:43.805:5976349:0.7:0,100:46.76:10832019:1.71:5,[105:46.46:6353382:1.71:0
LYFT_122719C49,U,U,U,U,U,U,86:44.86:9068778:0.94:33,105:44.15:3751946:0.77:6,111:43.805:5976349:0.5:7,109:46.76:10832019:1.51:6,[114:46.46:6353382:1.67:1
LYFT_122719C50,U,U,U,U,U,U,10:44.86:9068778:0.59:3,13:44.15:3751946:0.59:0,U:43.805:5976349:U:U,15:46.76:10832019:1.32:86,[64:46.46:6353382:1.55:2
LYFT_122019C39.5,U,U,U,U,U,U,U,0:44.15:3751946:5.3:1,1:43.805:5976349:5.3:0,1:46.76:10832019:7.25:1,2:46.46:6353382:7.25:0
LYFT_112919C47.5,U,U,U,U,U,U,U,U,U,0:46.76:10832019:0.87:251,[201:46.46:6353382:0.5:365
LYFT_010320C44.5,U,U,U,U,U,U,U,U,U,0:46.76:10832019:0.0:0,[0:46.46:6353382:0.0:0
LYFT_112219C50,U,U,U,U,U,U,U,U,U,245:46.76:10832019:0.02:21,[233:46.46:6353382:0.02:1
LYFT_010320C49,U,U,U,U,U,U,U,U,U,0:46.76:10832019:0.0:0,[0:46.46:6353382:1.95:1
LYFT_112919C55,U,U,U,U,U,U,U,U,U,187:46.76:10832019:0.03:89,214:46.46:6353382:0.03:0
LYFT_121319C50.5,U,U,U,U,U,U,U,U,U,1:46.76:10832019:0.17:0,[1:46.46:6353382:0.89:2
LYFT_010320C48.5,U,U,U,U,U,U,U,U,U,0:46.76:10832019:0.0:0,[0:46.46:6353382:2.09:1
LYFT_112919C46,U,U,U,U,U,U,U,U,U,0:46.76:10832019:1.62:1157,[388:46.46:6353382:1.11:477
LYFT_120619C51.5,U,U,U,U,U,U,U,U,U,1:46.76:10832019:0.35:5,5:46.46:6353382:0.35:0
LYFT_010320C45,U,U,U,U,U,U,U,U,U,0:46.76:10832019:0.0:0,[0:46.46:6353382:0.0:0
LYFT_120619C51,U,U,U,U,U,U,U,U,U,7:46.76:10832019:0.37:57,[57:46.46:6353382:0.45:52
LYFT_112919C49.5,U,U,U,U,U,U,U,U,U,0:46.76:10832019:0.34:390,[330:46.46:6353382:0.15:84
LYFT_122719C55,U,U,U,U,U,U,U,U,U,0:46.76:10832019:0.36:10,[8:46.46:6353382:0.43:4
LYFT_010320C43.5,U,U,U,U,U,U,U,U,U,0:46.76:10832019:0.0:0,[0:46.46:6353382:0.0:0
LYFT_010320C49.5,U,U,U,U,U,U,U,U,U,0:46.76:10832019:1.46:1,[1:46.46:6353382:1.64:1
LYFT_010320C44,U,U,U,U,U,U,U,U,U,0:46.76:10832019:0.0:0,[0:46.46:6353382:0.0:0
LYFT_010320C47.5,U,U,U,U,U,U,U,U,U,0:46.76:10832019:0.0:0,[0:46.46:6353382:2.42:10
LYFT_112219C51.5,U,U,U,U,U,U,U,U,U,0:46.76:10832019:0.0:0,[0:46.46:6353382:0.0:0
LYFT_121319C51.5,U,U,U,U,U,U,U,U,U,8:46.76:10832019:0.13:0,8:46.46:6353382:0.66:1
LYFT_121319C51,U,U,U,U,U,U,U,U,U,23:46.76:10832019:0.21:0,[23:46.46:6353382:0.77:1
LYFT_120619C50,U,U,U,U,U,U,U,U,U,443:46.76:10832019:0.63:455,[533:46.46:6353382:0.47:26
LYFT_010320C50,U,U,U,U,U,U,U,U,U,0:46.76:10832019:1.46:45,[45:46.46:6353382:1.5:47
LYFT_121319C50,U,U,U,U,U,U,U,U,U,32:46.76:10832019:0.9:49,[59:46.46:6353382:0.76:5
LYFT_010320C47,U,U,U,U,U,U,U,U,U,0:46.76:10832019:2.73:32,[32:46.46:6353382:2.89:22
LYFT_010320C42.5,U,U,U,U,U,U,U,U,U,0:46.76:10832019:0.0:0,[0:46.46:6353382:0.0:0
LYFT_112219C51,U,U,U,U,U,U,U,U,U,20:46.76:10832019:0.09:0,[20:46.46:6353382:0.09:0
LYFT_112219C55,U,U,U,U,U,U,U,U,U,258:46.76:10832019:0.02:0,258:46.46:6353382:0.02:0
LYFT_010320C46.5,U,U,U,U,U,U,U,U,U,0:46.76:10832019:2.92:2,[2:46.46:6353382:2.88:3
LYFT_120619C55,U,U,U,U,U,U,U,U,U,33:46.76:10832019:0.11:516,519:46.46:6353382:0.1:275
LYFT_010320C42,U,U,U,U,U,U,U,U,U,0:46.76:10832019:0.0:0,[0:46.46:6353382:0.0:0
LYFT_010320C45.5,U,U,U,U,U,U,U,U,U,0:46.76:10832019:3.24:2,[2:46.46:6353382:3.4:1
LYFT_010320C46,U,U,U,U,U,U,U,U,U,0:46.76:10832019:0.0:0,[0:46.46:6353382:0.0:0
LYFT_010320C43,U,U,U,U,U,U,U,U,U,0:46.76:10832019:0.0:0,[0:46.46:6353382:0.0:0
LYFT_122019C51,U,U,U,U,U,U,U,U,U,2:46.76:10832019:0.94:80,[58:46.46:6353382:0.86:47
LYFT_010320C48,U,U,U,U,U,U,U,U,U,0:46.76:10832019:0.0:0,[0:46.46:6353382:2.21:2
LYFT_122719C60,U,U,U,U,U,U,U,U,U,U,0:46.46:6353382:0.0:0
LYFT_010320C41.5,U,U,U,U,U,U,U,U,U,U,0:46.46:6353382:0.0:0
LYFT_010320C55,U,U,U,U,U,U,U,U,U,U,0:46.46:6353382:0.61:19
LYFT_112919C50.5,U,U,U,U,U,U,U,U,U,U,0:46.46:6353382:0.14:100
LYFT_120619C50.5,U,U,U,U,U,U,U,U,U,U,0:46.46:6353382:0.44:3
LYFT_010320C60,U,U,U,U,U,U,U,U,U,U,0:46.46:6353382:0.0:0
